SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;L D SP;TRAC %;VOLTS;SLIP%;INJ;ADV;SHIF A;
1361 ;31:23,60 ;7170 ;9 ;97;27;48;0,950 ;37,1 ;34,8 ;0 ;12,4 ;-6 ;3,65 ;56,6 ;0 ;
1361 ;31:23,70 ;7096 ;7 ;96;27;47;0,926 ;39,2 ;34,5 ;0 ;12,4 ;-11 ;4,00 ;50,9 ;0 ;
1361 ;31:23,80 ;7096 ;7 ;96;27;47;0,926 ;39,2 ;34,5 ;0 ;12,4 ;-11 ;4,00 ;50,9 ;0 ;
1361 ;31:23,90 ;7038 ;7 ;96;27;48;0,919 ;40,5 ;34,2 ;0 ;12,2 ;-15 ;4,07 ;50,8 ;0 ;
1361 ;31:24,00 ;7038 ;7 ;96;27;48;0,919 ;40,5 ;34,2 ;0 ;12,2 ;-15 ;4,07 ;50,8 ;0 ;
1361 ;31:24,10 ;7059 ;7 ;96;27;49;0,948 ;43,3 ;34,3 ;0 ;12,4 ;-20 ;4,04 ;50,9 ;0 ;
1361 ;31:24,20 ;7059 ;7 ;96;27;49;0,948 ;43,3 ;34,3 ;0 ;12,4 ;-20 ;4,04 ;50,9 ;0 ;
1361 ;31:24,30 ;6572 ;7 ;96;27;51;0,987 ;41,4 ;31,9 ;0 ;12,5 ;-22 ;4,22 ;48,8 ;0 ;
1361 ;31:24,40 ;6572 ;7 ;96;27;51;0,987 ;41,4 ;31,9 ;0 ;12,5 ;-22 ;4,22 ;48,8 ;0 ;
1361 ;31:24,50 ;6127 ;7 ;96;27;50;1,000 ;50,2 ;29,7 ;0 ;12,4 ;-40 ;4,32 ;46,7 ;0 ;
1361 ;31:24,60 ;6127 ;7 ;96;27;50;1,000 ;50,2 ;29,7 ;0 ;12,4 ;-40 ;4,32 ;46,7 ;0 ;
1361 ;31:24,70 ;6414 ;7 ;96;27;47;0,941 ;51,9 ;31,1 ;0 ;11,5 ;-40 ;4,25 ;48,0 ;0 ;
1361 ;31:24,80 ;6414 ;7 ;96;27;47;0,941 ;51,9 ;31,1 ;0 ;11,5 ;-40 ;4,25 ;48,0 ;0 ;
1361 ;31:24,90 ;7189 ;7 ;96;27;45;0,829 ;55,5 ;34,9 ;0 ;11,5 ;-37 ;3,88 ;51,2 ;0 ;
1361 ;31:25,00 ;7189 ;7 ;96;27;45;0,829 ;55,5 ;34,9 ;0 ;11,5 ;-37 ;3,88 ;51,2 ;0 ;
1361 ;31:25,10 ;7591 ;7 ;96;27;45;0,750 ;58,6 ;36,9 ;0 ;11,4 ;-37 ;3,39 ;53,5 ;0 ;
1361 ;31:25,20 ;7591 ;7 ;96;27;45;0,750 ;58,6 ;36,9 ;0 ;11,4 ;-37 ;3,39 ;53,5 ;0 ;
1361 ;31:25,30 ;7888 ;7 ;96;27;45;0,766 ;57,9 ;38,3 ;0 ;12,3 ;-33 ;3,03 ;58,2 ;0 ;
1361 ;31:25,40 ;7888 ;7 ;96;27;45;0,766 ;57,9 ;38,3 ;0 ;12,3 ;-33 ;3,03 ;58,2 ;0 ;
1361 ;31:25,50 ;8604 ;7 ;96;27;49;0,808 ;59,0 ;41,8 ;0 ;12,4 ;-29 ;2,74 ;60,0 ;0 ;
1361 ;31:25,60 ;8604 ;7 ;96;27;49;0,808 ;59,0 ;41,8 ;0 ;12,4 ;-29 ;2,74 ;60,0 ;0 ;
1361 ;31:25,70 ;8581 ;15 ;96;27;60;0,809 ;57,6 ;41,7 ;0 ;12,5 ;-27 ;2,76 ;58,1 ;0 ;
1361 ;31:25,80 ;8581 ;15 ;96;27;60;0,809 ;57,6 ;41,7 ;0 ;12,5 ;-27 ;2,76 ;58,1 ;0 ;
1361 ;31:25,90 ;8716 ;39 ;96;27;71;0,819 ;59,7 ;42,3 ;0 ;12,3 ;-29 ;4,35 ;47,6 ;0 ;
1361 ;31:26,00 ;8716 ;39 ;96;27;71;0,819 ;59,7 ;42,3 ;0 ;12,3 ;-29 ;4,35 ;47,6 ;0 ;
1361 ;31:26,10 ;8538 ;40 ;96;27;73;0,843 ;56,7 ;41,3 ;0 ;12,4 ;-27 ;4,40 ;49,9 ;0 ;
1361 ;31:26,20 ;8538 ;40 ;96;27;73;0,843 ;56,7 ;41,3 ;0 ;12,4 ;-27 ;4,40 ;49,9 ;0 ;
1361 ;31:26,30 ;8329 ;41 ;96;27;76;0,898 ;54,6 ;40,4 ;0 ;12,2 ;-26 ;4,46 ;51,4 ;0 ;
1361 ;31:26,40 ;8329 ;41 ;96;27;76;0,898 ;54,6 ;40,4 ;0 ;12,2 ;-26 ;4,46 ;51,4 ;0 ;
1361 ;31:26,50 ;8019 ;41 ;96;27;78;0,885 ;56,5 ;38,9 ;0 ;12,3 ;-31 ;4,43 ;54,7 ;0 ;
1361 ;31:26,60 ;8019 ;41 ;96;27;78;0,885 ;56,5 ;38,9 ;0 ;12,3 ;-31 ;4,43 ;54,7 ;0 ;
1361 ;31:26,70 ;7815 ;41 ;96;27;79;0,783 ;56,2 ;37,9 ;0 ;12,4 ;-32 ;4,38 ;53,0 ;0 ;
1361 ;31:26,80 ;7815 ;41 ;96;27;79;0,783 ;56,2 ;37,9 ;0 ;12,4 ;-32 ;4,38 ;53,0 ;0 ;
1361 ;31:26,90 ;7796 ;41 ;96;27;79;0,976 ;45,3 ;37,9 ;0 ;12,4 ;-16 ;4,38 ;52,8 ;0 ;
1361 ;31:27,00 ;7796 ;41 ;96;27;79;0,976 ;45,3 ;37,9 ;0 ;12,4 ;-16 ;4,38 ;52,8 ;0 ;
1361 ;31:27,10 ;7350 ;40 ;96;27;78;1,232 ;40,6 ;35,7 ;0 ;12,2 ;-12 ;4,28 ;48,5 ;0 ;
1361 ;31:27,20 ;7350 ;40 ;96;27;78;1,232 ;40,6 ;35,7 ;0 ;12,2 ;-12 ;4,28 ;48,5 ;0 ;
1361 ;31:27,30 ;8794 ;42 ;96;27;71;0,888 ;46,6 ;42,9 ;0 ;11,2 ;-7 ;6,98 ;45,8 ;0 ;
1361 ;31:27,40 ;8794 ;42 ;96;27;71;0,888 ;46,6 ;42,9 ;0 ;11,2 ;-7 ;6,98 ;45,8 ;0 ;
1361 ;31:27,50 ;9191 ;41 ;96;27;68;0,860 ;47,5 ;44,9 ;0 ;11,7 ;-5 ;4,44 ;43,9 ;1 ;
1361 ;31:27,60 ;9191 ;41 ;96;27;68;0,860 ;47,5 ;44,9 ;0 ;11,7 ;-5 ;4,44 ;43,9 ;1 ;
1361 ;31:27,70 ;9650 ;41 ;96;27;68;0,835 ;45,1 ;46,7 ;0 ;12,4 ;3 ;4,27 ;43,5 ;0 ;
1361 ;31:27,80 ;9650 ;41 ;96;27;68;0,835 ;45,1 ;46,7 ;0 ;12,4 ;3 ;4,27 ;43,5 ;0 ;
1361 ;31:27,90 ;9110 ;41 ;96;27;69;0,845 ;48,8 ;44,2 ;0 ;12,4 ;-9 ;4,50 ;44,0 ;0 ;
1361 ;31:28,00 ;9110 ;41 ;96;27;69;0,845 ;48,8 ;44,2 ;0 ;12,4 ;-9 ;4,50 ;44,0 ;0 ;
1361 ;31:28,10 ;8898 ;41 ;96;27;69;0,837 ;44,4 ;43,2 ;0 ;12,4 ;-2 ;4,52 ;45,2 ;0 ;
1361 ;31:28,20 ;8898 ;41 ;96;27;69;0,837 ;44,4 ;43,2 ;0 ;12,4 ;-2 ;4,52 ;45,2 ;0 ;
1361 ;31:28,30 ;9018 ;41 ;96;27;69;0,809 ;40,9 ;43,9 ;0 ;12,2 ;7 ;4,54 ;44,0 ;0 ;
1361 ;31:28,40 ;9018 ;41 ;96;27;69;0,809 ;40,9 ;43,9 ;0 ;12,2 ;7 ;4,54 ;44,0 ;0 ;
1361 ;31:28,50 ;9119 ;42 ;96;27;70;0,797 ;41,5 ;44,3 ;0 ;12,4 ;6 ;4,56 ;44,1 ;0 ;
1361 ;31:28,60 ;9119 ;42 ;96;27;70;0,797 ;41,5 ;44,3 ;0 ;12,4 ;6 ;4,56 ;44,1 ;0 ;
1361 ;31:28,70 ;8480 ;40 ;96;27;74;0,805 ;46,0 ;41,2 ;0 ;12,3 ;-10 ;4,40 ;50,1 ;0 ;
1361 ;31:28,80 ;8480 ;40 ;96;27;74;0,805 ;46,0 ;41,2 ;0 ;12,3 ;-10 ;4,40 ;50,1 ;0 ;
1361 ;31:28,90 ;7988 ;39 ;96;27;74;0,806 ;40,9 ;38,8 ;0 ;12,5 ;-5 ;4,29 ;55,4 ;0 ;
1361 ;31:29,00 ;7988 ;39 ;96;27;74;0,806 ;40,9 ;38,8 ;0 ;12,5 ;-5 ;4,29 ;55,4 ;0 ;
1361 ;31:29,10 ;8092 ;38 ;96;27;75;0,771 ;36,5 ;39,3 ;0 ;12,5 ;7 ;4,24 ;54,9 ;0 ;
1361 ;31:29,20 ;8092 ;38 ;96;27;75;0,771 ;36,5 ;39,3 ;0 ;12,5 ;7 ;4,24 ;54,9 ;0 ;
1361 ;31:29,30 ;7309 ;36 ;96;27;75;0,734 ;36,7 ;35,5 ;0 ;12,5 ;-3 ;4,09 ;48,6 ;0 ;
1361 ;31:29,40 ;7309 ;36 ;96;27;75;0,734 ;36,7 ;35,5 ;0 ;12,5 ;-3 ;4,09 ;48,6 ;0 ;
1361 ;31:29,50 ;6696 ;28 ;96;27;71;0,783 ;35,1 ;32,5 ;0 ;12,7 ;-7 ;3,72 ;45,0 ;0 ;
1361 ;31:29,60 ;6696 ;28 ;96;27;71;0,783 ;35,1 ;32,5 ;0 ;12,7 ;-7 ;3,72 ;45,0 ;0 ;
1361 ;31:29,70 ;7197 ;27 ;96;27;70;0,925 ;30,2 ;34,9 ;7 ;12,3 ;15 ;3,58 ;51,2 ;0 ;
1361 ;31:29,80 ;7197 ;27 ;96;27;70;0,925 ;30,2 ;34,9 ;7 ;12,3 ;15 ;3,58 ;51,2 ;0 ;
1361 ;31:29,90 ;6423 ;25 ;96;27;67;0,978 ;31,3 ;31,2 ;0 ;12,6 ;0 ;3,63 ;42,5 ;0 ;
1361 ;31:30,00 ;6423 ;25 ;96;27;67;0,978 ;31,3 ;31,2 ;0 ;12,6 ;0 ;3,63 ;42,5 ;0 ;
1361 ;31:30,10 ;6388 ;21 ;96;27;60;0,983 ;28,7 ;31,0 ;0 ;12,5 ;8 ;3,42 ;43,8 ;0 ;
1361 ;31:30,20 ;6388 ;21 ;96;27;60;0,983 ;28,7 ;31,0 ;0 ;12,5 ;8 ;3,42 ;43,8 ;0 ;
1361 ;31:30,30 ;6283 ;12 ;96;27;53;0,978 ;30,3 ;30,5 ;0 ;12,5 ;0 ;3,82 ;55,5 ;0 ;
1361 ;31:30,40 ;6283 ;12 ;96;27;53;0,978 ;30,3 ;30,5 ;0 ;12,5 ;0 ;3,82 ;55,5 ;0 ;
1361 ;31:30,50 ;6441 ;9 ;96;27;50;0,965 ;30,9 ;31,3 ;0 ;12,4 ;1 ;4,04 ;53,3 ;0 ;
1361 ;31:30,60 ;6441 ;9 ;96;27;50;0,965 ;30,9 ;31,3 ;0 ;12,4 ;1 ;4,04 ;53,3 ;0 ;
1361 ;31:30,70 ;6583 ;9 ;96;27;50;0,919 ;30,5 ;32,0 ;0 ;12,5 ;4 ;3,99 ;53,9 ;0 ;
1361 ;31:30,80 ;6583 ;9 ;96;27;50;0,919 ;30,5 ;32,0 ;0 ;12,5 ;4 ;3,99 ;53,9 ;0 ;
1361 ;31:30,90 ;6749 ;9 ;96;27;49;0,834 ;32,4 ;32,8 ;0 ;12,4 ;1 ;3,93 ;54,7 ;0 ;
