SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;L D SP;TAR LB;LAMB %;TRAC %;SLIP%;INJ;ADV;SHIF A;INJ %;L/100K;
112 ;4:27.20 ;2714 ;0 ;92;11;80;1.025 ;16.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.61 ;8.0 ;0 ;6 ;15.6;
112 ;4:27.30 ;2661 ;0 ;91;11;80;1.017 ;16.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.62 ;8.0 ;0 ;6 ;15.5;
112 ;4:27.40 ;2596 ;0 ;91;11;80;1.005 ;16.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.64 ;8.0 ;0 ;6 ;16.8;
112 ;4:27.50 ;2697 ;0 ;91;11;80;0.991 ;16.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.62 ;8.0 ;0 ;6 ;16.8;
112 ;4:27.60 ;2715 ;0 ;91;11;80;0.996 ;16.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.61 ;8.0 ;0 ;6 ;15.4;
112 ;4:27.70 ;2690 ;0 ;91;11;81;0.995 ;16.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.62 ;8.0 ;0 ;6 ;15.1;
112 ;4:27.80 ;2598 ;0 ;91;11;81;0.985 ;17.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.64 ;8.0 ;0 ;6 ;15.0;
112 ;4:27.90 ;2508 ;0 ;91;11;80;0.978 ;16.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.65 ;8.0 ;0 ;6 ;15.3;
112 ;4:28.00 ;2647 ;0 ;91;11;79;0.936 ;16.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.63 ;8.0 ;0 ;6 ;16.4;
112 ;4:28.10 ;2852 ;0 ;91;11;79;0.913 ;16.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.58 ;8.0 ;0 ;6 ;16.9;
112 ;4:28.20 ;2887 ;0 ;91;11;80;0.904 ;17.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.58 ;8.0 ;0 ;6 ;15.7;
112 ;4:28.30 ;2748 ;0 ;91;11;80;0.887 ;16.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.61 ;8.0 ;0 ;6 ;14.9;
112 ;4:28.40 ;2616 ;0 ;91;11;79;0.870 ;17.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.63 ;8.0 ;0 ;6 ;15.2;
112 ;4:28.50 ;2647 ;0 ;91;11;79;0.877 ;17.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.63 ;8.0 ;0 ;6 ;15.1;
112 ;4:28.60 ;2756 ;0 ;91;11;78;0.909 ;17.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.60 ;8.0 ;0 ;6 ;15.6;
112 ;4:28.70 ;2970 ;0 ;91;11;77;0.954 ;17.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.56 ;8.0 ;0 ;6 ;16.4;
112 ;4:28.80 ;2964 ;0 ;91;11;77;0.950 ;17.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.56 ;8.0 ;0 ;6 ;16.8;
112 ;4:28.90 ;2958 ;0 ;91;11;78;0.908 ;17.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.56 ;8.0 ;0 ;6 ;17.0;
112 ;4:29.00 ;2934 ;0 ;91;11;78;0.884 ;17.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.57 ;8.0 ;0 ;6 ;15.9;
112 ;4:29.10 ;2814 ;0 ;91;11;77;0.862 ;16.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.59 ;8.0 ;0 ;6 ;17.1;
112 ;4:29.20 ;2853 ;0 ;91;11;77;0.849 ;16.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.58 ;8.0 ;0 ;6 ;16.6;
112 ;4:29.30 ;2941 ;0 ;91;11;76;0.842 ;15.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.57 ;8.0 ;0 ;6 ;18.8;
112 ;4:29.40 ;3255 ;0 ;91;11;76;0.876 ;15.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.60 ;8.7 ;0 ;7 ;21.4;
112 ;4:29.50 ;3303 ;0 ;91;10;76;0.847 ;15.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.61 ;8.9 ;0 ;7 ;21.7;
112 ;4:29.60 ;3265 ;0 ;91;10;76;0.827 ;14.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.60 ;8.7 ;0 ;7 ;20.2;
112 ;4:29.70 ;2968 ;0 ;91;10;75;0.816 ;14.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.56 ;8.0 ;0 ;6 ;18.6;
112 ;4:29.80 ;2975 ;0 ;91;10;74;0.809 ;15.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.56 ;8.0 ;0 ;6 ;18.3;
112 ;4:29.90 ;3102 ;0 ;91;10;73;0.803 ;15.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.57 ;8.3 ;0 ;6 ;19.7;
112 ;4:30.00 ;3415 ;0 ;91;10;71;0.793 ;15.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.63 ;9.2 ;0 ;7 ;22.8;
112 ;4:30.10 ;3565 ;0 ;91;10;69;0.810 ;15.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.66 ;9.6 ;0 ;8 ;22.2;
112 ;4:30.20 ;3656 ;0 ;91;10;69;0.820 ;16.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.68 ;9.9 ;0 ;8 ;21.6;
112 ;4:30.30 ;3559 ;0 ;91;10;68;0.794 ;16.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.66 ;9.6 ;0 ;7 ;19.8;
112 ;4:30.40 ;3583 ;0 ;91;10;66;0.797 ;17.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.66 ;9.7 ;0 ;8 ;19.7;
112 ;4:30.50 ;3859 ;0 ;91;10;64;0.787 ;18.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.72 ;10.5 ;0 ;8 ;21.2;
112 ;4:30.60 ;4107 ;0 ;91;10;62;0.793 ;20.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;11.4 ;0 ;9 ;21.0;
112 ;4:30.70 ;4329 ;0 ;91;10;62;0.798 ;20.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;12.3 ;0 ;9 ;22.0;
112 ;4:30.80 ;4464 ;0 ;91;10;61;0.822 ;22.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;12.8 ;0 ;10 ;20.8;
112 ;4:30.90 ;4588 ;0 ;91;10;61;0.811 ;22.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;13.3 ;0 ;10 ;21.6;
112 ;4:31.00 ;4743 ;0 ;91;10;62;0.808 ;22.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;13.9 ;0 ;10 ;20.7;
112 ;4:31.10 ;4904 ;0 ;91;10;62;0.827 ;23.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;14.6 ;0 ;11 ;20.1;
112 ;4:31.20 ;4816 ;0 ;91;10;62;0.778 ;25.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;14.2 ;0 ;11 ;20.4;
112 ;4:31.30 ;5016 ;0 ;91;10;61;0.819 ;25.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;15.0 ;0 ;11 ;20.6;
112 ;4:31.40 ;5377 ;0 ;91;10;62;0.928 ;25.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;16.8 ;0 ;12 ;20.5;
112 ;4:31.50 ;4838 ;0 ;91;10;63;0.937 ;27.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;14.3 ;0 ;10 ;16.4;
112 ;4:31.60 ;3873 ;0 ;91;10;64;0.924 ;27.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.72 ;10.6 ;0 ;8 ;11.9;
112 ;4:31.70 ;3789 ;0 ;91;10;60;0.945 ;29.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.70 ;10.3 ;0 ;8 ;13.4;
112 ;4:31.80 ;4552 ;0 ;91;10;58;0.957 ;32.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;13.2 ;0 ;10 ;14.3;
112 ;4:31.90 ;5129 ;0 ;91;10;56;0.974 ;35.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;15.6 ;0 ;11 ;15.0;
112 ;4:32.00 ;5419 ;0 ;91;10;55;0.995 ;38.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;17.0 ;0 ;12 ;14.9;
112 ;4:32.10 ;5504 ;0 ;91;10;54;0.983 ;37.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;17.5 ;0 ;12 ;14.7;
112 ;4:32.20 ;5642 ;0 ;91;10;53;0.967 ;37.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;18.2 ;0 ;13 ;15.2;
112 ;4:32.30 ;5730 ;0 ;91;10;51;0.961 ;39.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;18.6 ;0 ;13 ;14.8;
112 ;4:32.40 ;5861 ;0 ;91;10;50;0.969 ;40.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;19.3 ;0 ;13 ;14.6;
112 ;4:32.50 ;5952 ;0 ;91;10;48;0.957 ;42.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;19.7 ;0 ;13 ;14.9;
112 ;4:32.60 ;6119 ;0 ;91;10;46;0.928 ;43.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;21.5 ;0 ;14 ;14.2;
112 ;4:32.70 ;6508 ;0 ;91;10;44;0.929 ;46.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;25.0 ;0 ;15 ;14.5;
112 ;4:32.80 ;6913 ;0 ;91;10;43;0.934 ;48.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;29.1 ;0 ;16 ;15.0;
112 ;4:32.90 ;7301 ;0 ;91;10;42;0.929 ;51.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;36.0 ;0 ;16 ;14.2;
112 ;4:33.00 ;7690 ;0 ;91;10;42;0.930 ;55.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.75 ;43.8 ;0 ;17 ;14.0;
112 ;4:33.10 ;8123 ;1 ;91;10;42;0.929 ;58.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.00 ;54.9 ;0 ;20 ;15.2;
112 ;4:33.20 ;8530 ;1 ;91;10;41;0.941 ;60.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.99 ;60.0 ;0 ;21 ;15.1;
112 ;4:33.30 ;8915 ;1 ;91;10;41;0.927 ;64.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.87 ;60.0 ;0 ;21 ;15.3;
112 ;4:33.40 ;9106 ;1 ;91;10;42;0.926 ;64.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.85 ;60.0 ;0 ;21 ;15.3;
112 ;4:33.50 ;9659 ;2 ;91;10;43;0.965 ;67.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.95 ;60.0 ;0 ;24 ;16.7;
112 ;4:33.60 ;10032 ;5 ;91;10;46;0.980 ;72.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.15 ;60.0 ;0 ;26 ;16.9;
112 ;4:33.70 ;10107 ;7 ;91;10;49;0.950 ;71.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.15 ;60.0 ;0 ;26 ;16.3;
112 ;4:33.80 ;10168 ;12 ;91;10;54;0.847 ;76.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.40 ;59.9 ;0 ;29 ;17.7;
112 ;4:33.90 ;10763 ;18 ;91;10;64;0.763 ;75.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;3.98 ;48.6 ;0 ;36 ;30.5;
112 ;4:34.00 ;11343 ;73 ;91;10;86;0.748 ;76.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;7.56 ;44.3 ;0 ;72 ;42.8;
112 ;4:34.10 ;11055 ;84 ;91;10;87;0.777 ;74.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;7.74 ;45.2 ;0 ;72 ;44.2;
112 ;4:34.20 ;10813 ;84 ;91;10;87;0.816 ;70.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;7.68 ;44.6 ;0 ;70 ;44.4;
112 ;4:34.30 ;10422 ;84 ;91;10;88;0.838 ;72.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;7.54 ;43.2 ;0 ;66 ;42.1;
112 ;4:34.40 ;10223 ;85 ;91;10;88;0.894 ;65.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;7.50 ;42.5 ;0 ;64 ;44.4;
112 ;4:34.50 ;10190 ;85 ;91;10;88;0.850 ;66.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;7.49 ;42.3 ;0 ;64 ;47.2;
112 ;4:34.60 ;10405 ;85 ;91;10;87;0.790 ;62.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;7.56 ;43.1 ;0 ;66 ;46.3;
112 ;4:34.70 ;10825 ;86 ;91;10;87;0.831 ;59.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;7.75 ;44.5 ;0 ;71 ;52.3;
112 ;4:34.80 ;10364 ;86 ;91;10;88;1.240 ;56.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;7.59 ;42.9 ;0 ;66 ;55.9;
112 ;4:34.90 ;10240 ;81 ;91;10;88;0.716 ;52.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;7.37 ;42.6 ;0 ;64 ;47.1;
112 ;4:35.00 ;11094 ;74 ;91;10;85;0.709 ;54.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;7.61 ;44.9 ;0 ;71 ;58.6;
112 ;4:35.10 ;10533 ;72 ;91;10;84;0.744 ;52.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;7.48 ;43.3 ;0 ;66 ;59.3;
112 ;4:35.20 ;10021 ;69 ;91;10;85;0.772 ;49.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;7.44 ;41.6 ;0 ;63 ;55.4;
112 ;4:35.30 ;9356 ;64 ;91;10;85;0.738 ;44.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.98 ;44.6 ;0 ;55 ;55.3;
112 ;4:35.40 ;8794 ;61 ;91;10;85;0.703 ;41.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.64 ;46.5 ;0 ;49 ;52.1;
112 ;4:35.50 ;8202 ;58 ;91;10;86;0.696 ;39.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.45 ;48.4 ;0 ;44 ;51.0;
112 ;4:35.60 ;7548 ;53 ;90;10;88;0.693 ;36.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.21 ;46.0 ;0 ;39 ;46.8;
112 ;4:35.70 ;7253 ;49 ;90;10;88;0.728 ;34.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.07 ;44.5 ;0 ;37 ;47.3;
112 ;4:35.80 ;6734 ;44 ;90;10;86;0.842 ;33.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.07 ;41.3 ;0 ;34 ;44.1;
112 ;4:35.90 ;6590 ;41 ;90;10;85;0.841 ;31.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.12 ;40.7 ;0 ;34 ;48.5;
112 ;4:36.00 ;5863 ;39 ;90;10;85;0.746 ;30.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.45 ;34.8 ;0 ;31 ;49.6;
112 ;4:36.10 ;5950 ;38 ;90;10;84;0.682 ;27.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.38 ;34.9 ;0 ;32 ;57.0;
112 ;4:36.20 ;6399 ;38 ;90;10;84;0.701 ;24.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.12 ;38.9 ;0 ;32 ;63.8;
112 ;4:36.30 ;6815 ;38 ;90;10;83;0.683 ;21.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.83 ;43.8 ;0 ;33 ;76.0;
112 ;4:36.40 ;7290 ;38 ;90;10;80;0.686 ;18.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.87 ;48.1 ;0 ;36 ;94.2;
112 ;4:36.50 ;7566 ;38 ;90;10;79;0.695 ;16.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.99 ;51.1 ;0 ;38 ;117.4;
112 ;4:36.60 ;7649 ;39 ;90;10;80;0.689 ;13.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.05 ;51.8 ;0 ;39 ;139.3;
112 ;4:36.70 ;7284 ;39 ;90;10;82;0.686 ;11.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.90 ;47.9 ;0 ;36 ;158.2;
112 ;4:36.80 ;6972 ;39 ;90;10;83;0.686 ;9.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.81 ;44.6 ;0 ;34 ;180.2;
112 ;4:36.90 ;6658 ;38 ;90;10;84;0.691 ;7.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.96 ;41.5 ;0 ;33 ;197.3;
112 ;4:37.00 ;6623 ;38 ;90;10;83;0.686 ;6.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.98 ;41.2 ;0 ;33 ;245.9;
112 ;4:37.10 ;6686 ;38 ;90;10;83;0.705 ;3.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.95 ;41.8 ;0 ;33 ;387.1;
112 ;4:37.20 ;6825 ;37 ;90;10;83;0.758 ;2.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;5.83 ;43.2 ;0 ;33 ;0.0;
112 ;4:37.30 ;6394 ;37 ;90;10;81;0.773 ;1.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;6.09 ;38.9 ;0 ;32 ;0.0;
112 ;4:37.40 ;3094 ;0 ;90;11;76;0.864 ;2.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.56 ;8.2 ;0 ;6 ;100.0;
112 ;4:37.50 ;3056 ;0 ;90;11;76;0.872 ;2.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.56 ;8.1 ;0 ;6 ;103.4;
112 ;4:37.60 ;3090 ;0 ;90;11;76;0.866 ;2.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.56 ;8.2 ;0 ;6 ;103.4;
112 ;4:37.70 ;3140 ;0 ;90;11;76;0.890 ;2.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.57 ;8.4 ;0 ;6 ;103.4;
112 ;4:37.80 ;3168 ;0 ;90;11;76;0.884 ;2.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.58 ;8.5 ;0 ;6 ;106.8;
112 ;4:37.90 ;3202 ;0 ;90;11;76;0.895 ;3.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.59 ;8.6 ;0 ;6 ;88.2;
112 ;4:38.00 ;3164 ;0 ;90;11;76;0.892 ;4.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.57 ;8.3 ;0 ;6 ;77.5;
112 ;4:38.10 ;3154 ;0 ;90;11;76;0.895 ;4.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.58 ;8.4 ;0 ;6 ;63.2;
112 ;4:38.20 ;3177 ;0 ;90;11;76;0.908 ;5.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.58 ;8.5 ;0 ;6 ;59.6;
112 ;4:38.30 ;3204 ;0 ;90;11;76;0.926 ;5.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.59 ;8.6 ;0 ;6 ;50.8;
112 ;4:38.40 ;3162 ;0 ;90;11;76;0.939 ;5.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.58 ;8.4 ;0 ;6 ;49.2;
112 ;4:38.50 ;3197 ;0 ;90;11;76;0.951 ;6.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.58 ;8.5 ;0 ;6 ;46.8;
112 ;4:38.60 ;3224 ;0 ;90;11;76;0.944 ;6.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.59 ;8.6 ;0 ;6 ;46.9;
112 ;4:38.70 ;3176 ;0 ;90;11;76;0.936 ;7.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.58 ;8.5 ;0 ;6 ;42.4;
112 ;4:38.80 ;3226 ;0 ;90;11;76;0.928 ;7.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.59 ;8.6 ;0 ;7 ;39.7;
112 ;4:38.90 ;3235 ;0 ;90;11;76;0.921 ;8.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.59 ;8.7 ;0 ;6 ;38.2;
112 ;4:39.00 ;3242 ;0 ;90;11;76;0.927 ;8.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.59 ;8.7 ;0 ;7 ;35.9;
112 ;4:39.10 ;3249 ;0 ;90;11;76;0.923 ;9.1 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.59 ;8.7 ;0 ;7 ;32.6;
112 ;4:39.20 ;3236 ;0 ;90;11;76;0.923 ;9.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.59 ;8.7 ;0 ;7 ;32.9;
112 ;4:39.30 ;3272 ;0 ;90;11;76;0.923 ;10.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.60 ;8.8 ;0 ;7 ;32.0;
112 ;4:39.40 ;3310 ;0 ;90;11;76;0.915 ;10.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.61 ;8.9 ;0 ;7 ;29.6;
112 ;4:39.50 ;3253 ;0 ;90;11;76;0.917 ;10.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.60 ;8.7 ;0 ;7 ;29.0;
112 ;4:39.60 ;3278 ;0 ;90;11;76;0.922 ;11.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.60 ;8.8 ;0 ;7 ;27.3;
112 ;4:39.70 ;3351 ;0 ;90;11;76;0.923 ;12.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.62 ;9.0 ;0 ;7 ;26.0;
112 ;4:39.80 ;3186 ;0 ;90;11;76;0.929 ;12.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.58 ;8.5 ;0 ;6 ;26.6;
112 ;4:39.90 ;3268 ;0 ;90;11;76;0.913 ;12.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.60 ;8.8 ;0 ;7 ;25.6;
112 ;4:40.00 ;3211 ;0 ;90;11;76;0.912 ;12.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.59 ;8.6 ;0 ;7 ;26.2;
112 ;4:40.10 ;3264 ;0 ;90;11;76;0.914 ;12.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.60 ;8.7 ;0 ;7 ;24.4;
112 ;4:40.20 ;3202 ;0 ;90;11;76;0.908 ;12.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.59 ;8.6 ;0 ;6 ;25.1;
112 ;4:40.30 ;3256 ;0 ;90;11;76;0.902 ;13.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.60 ;8.7 ;0 ;7 ;23.3;
112 ;4:40.40 ;3251 ;0 ;90;11;76;0.904 ;13.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.60 ;8.7 ;0 ;7 ;23.8;
112 ;4:40.50 ;3241 ;0 ;90;11;76;0.891 ;13.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.59 ;8.7 ;0 ;7 ;23.5;
112 ;4:40.60 ;3280 ;0 ;90;11;76;0.873 ;14.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.60 ;8.8 ;0 ;7 ;22.3;
112 ;4:40.70 ;3189 ;0 ;90;11;76;0.870 ;14.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.58 ;8.5 ;0 ;6 ;21.6;
112 ;4:40.80 ;3210 ;0 ;90;11;76;0.875 ;14.7 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.59 ;8.6 ;0 ;7 ;20.1;
112 ;4:40.90 ;3227 ;0 ;90;11;76;0.914 ;14.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.59 ;8.6 ;0 ;7 ;20.6;
112 ;4:41.00 ;3174 ;0 ;90;11;77;0.939 ;15.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.58 ;8.5 ;0 ;6 ;20.3;
112 ;4:41.10 ;3120 ;0 ;90;11;77;0.947 ;16.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.57 ;8.3 ;0 ;6 ;18.8;
112 ;4:41.20 ;3061 ;0 ;90;11;77;0.982 ;16.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.56 ;8.1 ;0 ;6 ;18.5;
112 ;4:41.30 ;2986 ;0 ;90;11;78;0.933 ;16.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.56 ;8.0 ;0 ;6 ;17.5;
112 ;4:41.40 ;2948 ;0 ;90;11;78;0.921 ;16.0 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.57 ;8.0 ;0 ;6 ;17.5;
112 ;4:41.50 ;2972 ;0 ;90;11;78;0.896 ;15.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.56 ;8.0 ;0 ;6 ;16.8;
112 ;4:41.60 ;2899 ;0 ;90;11;78;0.887 ;15.9 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.58 ;8.0 ;0 ;6 ;17.2;
112 ;4:41.70 ;2850 ;0 ;90;11;78;0.881 ;16.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.58 ;8.0 ;0 ;6 ;16.4;
112 ;4:41.80 ;2932 ;0 ;90;11;77;0.857 ;16.5 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.57 ;8.0 ;0 ;6 ;15.4;
112 ;4:41.90 ;2900 ;0 ;90;11;77;0.853 ;16.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.57 ;8.0 ;0 ;6 ;15.6;
112 ;4:42.00 ;2943 ;0 ;90;11;77;0.843 ;17.2 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.57 ;8.0 ;0 ;6 ;15.5;
112 ;4:42.10 ;2987 ;0 ;90;11;77;0.826 ;17.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.56 ;8.0 ;0 ;6 ;15.8;
112 ;4:42.20 ;2921 ;0 ;90;11;76;0.822 ;18.4 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.57 ;8.0 ;0 ;6 ;16.2;
112 ;4:42.30 ;2979 ;0 ;90;11;76;0.818 ;18.6 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.56 ;8.0 ;0 ;6 ;16.0;
112 ;4:42.40 ;3054 ;0 ;90;11;76;0.836 ;18.8 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.56 ;8.1 ;0 ;6 ;15.1;
112 ;4:42.50 ;2956 ;0 ;90;11;76;0.847 ;18.3 ;0.0 ;0.900 ;0.0 ;0 ;0 ;2.56 ;8.0 ;0 ;6 ;15.2;
