SESSION; TIME;RPM;THROT;LAMB;L U SP;L D SP;SLIP%;INJ;
457 ;0:29.24 ;7584 ;22 ;0.748 ;36.0 ;0.0 ;0 ;5.21 ;
457 ;0:29.25 ;7628 ;22 ;0.741 ;39.3 ;0.0 ;0 ;5.24 ;
457 ;0:29.26 ;7631 ;22 ;0.733 ;40.0 ;0.0 ;0 ;5.24 ;
457 ;0:29.27 ;7524 ;22 ;0.742 ;35.9 ;0.0 ;0 ;5.18 ;
457 ;0:29.28 ;7488 ;22 ;0.734 ;39.4 ;0.0 ;0 ;5.15 ;
457 ;0:29.29 ;7467 ;22 ;0.741 ;38.4 ;0.0 ;0 ;5.15 ;
457 ;0:29.30 ;7396 ;22 ;0.735 ;37.0 ;0.0 ;0 ;5.11 ;
457 ;0:29.31 ;7449 ;22 ;0.739 ;37.3 ;0.0 ;0 ;5.14 ;
457 ;0:29.32 ;7470 ;22 ;0.736 ;36.9 ;0.0 ;0 ;5.15 ;
457 ;0:29.33 ;7393 ;22 ;0.734 ;37.1 ;0.0 ;0 ;5.11 ;
457 ;0:29.34 ;7452 ;22 ;0.727 ;37.7 ;0.0 ;0 ;5.17 ;
457 ;0:29.35 ;7548 ;22 ;0.728 ;38.0 ;0.0 ;0 ;5.19 ;
457 ;0:29.36 ;7603 ;22 ;0.727 ;38.7 ;0.0 ;0 ;5.22 ;
457 ;0:29.37 ;7527 ;22 ;0.729 ;38.4 ;0.0 ;0 ;5.18 ;
457 ;0:29.38 ;7545 ;22 ;0.726 ;37.2 ;0.0 ;0 ;5.19 ;
457 ;0:29.39 ;7631 ;23 ;0.730 ;35.4 ;0.0 ;0 ;5.31 ;
457 ;0:29.40 ;7656 ;23 ;0.726 ;39.3 ;0.0 ;0 ;5.32 ;
457 ;0:29.41 ;7578 ;23 ;0.732 ;38.6 ;0.0 ;0 ;5.28 ;
457 ;0:29.42 ;7539 ;23 ;0.740 ;39.3 ;0.0 ;0 ;5.25 ;
457 ;0:29.43 ;7539 ;23 ;0.745 ;36.4 ;0.0 ;0 ;5.25 ;
457 ;0:29.44 ;7575 ;23 ;0.739 ;38.7 ;0.0 ;0 ;5.28 ;
457 ;0:29.45 ;7637 ;23 ;0.745 ;36.6 ;0.0 ;0 ;5.31 ;
457 ;0:29.46 ;7684 ;23 ;0.742 ;37.2 ;0.0 ;0 ;5.34 ;
457 ;0:29.47 ;7649 ;23 ;0.743 ;37.6 ;0.0 ;0 ;5.32 ;
457 ;0:29.48 ;7653 ;23 ;0.744 ;36.6 ;0.0 ;0 ;5.32 ;
457 ;0:29.49 ;7649 ;23 ;0.739 ;38.0 ;0.0 ;0 ;5.32 ;
457 ;0:29.50 ;7612 ;23 ;0.772 ;37.0 ;0.0 ;0 ;5.30 ;
457 ;0:29.51 ;7584 ;23 ;0.765 ;38.8 ;0.0 ;0 ;5.29 ;
457 ;0:29.52 ;7591 ;23 ;0.773 ;37.1 ;0.0 ;0 ;5.29 ;
457 ;0:29.53 ;7506 ;23 ;0.764 ;39.0 ;0.0 ;0 ;5.24 ;
457 ;0:29.54 ;7470 ;23 ;0.773 ;35.5 ;0.0 ;0 ;5.22 ;
457 ;0:29.55 ;7491 ;23 ;0.766 ;39.0 ;0.0 ;0 ;5.21 ;
457 ;0:29.56 ;7446 ;23 ;0.771 ;37.5 ;0.0 ;0 ;5.21 ;
457 ;0:29.57 ;7428 ;23 ;0.767 ;40.6 ;0.0 ;0 ;5.20 ;
457 ;0:29.58 ;7408 ;23 ;0.761 ;36.8 ;0.0 ;0 ;5.19 ;
457 ;0:29.59 ;7390 ;23 ;0.758 ;39.7 ;0.0 ;0 ;5.18 ;
457 ;0:29.60 ;7402 ;23 ;0.759 ;38.6 ;0.0 ;0 ;5.18 ;
457 ;0:29.61 ;7431 ;23 ;0.760 ;37.6 ;0.0 ;0 ;5.20 ;
457 ;0:29.62 ;7500 ;23 ;0.759 ;36.5 ;0.0 ;0 ;5.24 ;
457 ;0:29.63 ;7503 ;23 ;0.761 ;36.9 ;0.0 ;0 ;5.24 ;
457 ;0:29.64 ;7482 ;23 ;0.761 ;36.2 ;0.0 ;0 ;5.23 ;
457 ;0:29.65 ;7512 ;23 ;0.758 ;37.2 ;0.0 ;0 ;5.24 ;
457 ;0:29.66 ;7563 ;23 ;0.794 ;37.7 ;0.0 ;0 ;5.28 ;
457 ;0:29.67 ;7662 ;23 ;0.787 ;37.9 ;0.0 ;0 ;5.33 ;
457 ;0:29.68 ;7722 ;23 ;0.796 ;36.8 ;0.0 ;0 ;5.36 ;
457 ;0:29.69 ;7703 ;23 ;0.788 ;36.7 ;0.0 ;0 ;5.35 ;
457 ;0:29.70 ;7735 ;23 ;0.796 ;37.3 ;0.0 ;0 ;5.37 ;
457 ;0:29.71 ;7703 ;23 ;0.791 ;35.7 ;0.0 ;0 ;5.35 ;
457 ;0:29.72 ;7697 ;23 ;0.794 ;36.3 ;0.0 ;0 ;5.35 ;
457 ;0:29.73 ;7760 ;23 ;0.793 ;40.2 ;0.0 ;0 ;5.38 ;
457 ;0:29.74 ;7709 ;23 ;0.790 ;34.8 ;0.0 ;0 ;5.35 ;
457 ;0:29.75 ;7744 ;23 ;0.796 ;39.8 ;0.0 ;0 ;5.37 ;
457 ;0:29.76 ;7770 ;23 ;0.791 ;35.7 ;0.0 ;0 ;5.37 ;
457 ;0:29.77 ;7659 ;23 ;0.796 ;37.5 ;0.0 ;0 ;5.32 ;
457 ;0:29.78 ;7671 ;23 ;0.791 ;36.4 ;0.0 ;0 ;5.33 ;
457 ;0:29.79 ;7706 ;23 ;0.795 ;37.3 ;0.0 ;0 ;5.35 ;
457 ;0:29.80 ;7662 ;23 ;0.793 ;38.2 ;0.0 ;0 ;5.33 ;
457 ;0:29.81 ;7594 ;23 ;0.793 ;37.6 ;0.0 ;0 ;5.29 ;
457 ;0:29.82 ;7625 ;23 ;0.793 ;37.9 ;0.0 ;0 ;5.31 ;
457 ;0:29.83 ;7539 ;23 ;0.767 ;39.0 ;0.0 ;0 ;5.25 ;
457 ;0:29.84 ;7594 ;23 ;0.774 ;38.1 ;0.0 ;0 ;5.29 ;
457 ;0:29.85 ;7621 ;23 ;0.767 ;37.6 ;0.0 ;0 ;5.31 ;
457 ;0:29.86 ;7597 ;23 ;0.775 ;38.2 ;0.0 ;0 ;5.29 ;
457 ;0:29.87 ;7609 ;23 ;0.767 ;38.2 ;0.0 ;0 ;5.30 ;
457 ;0:29.88 ;7618 ;23 ;0.775 ;39.1 ;0.0 ;0 ;5.30 ;
457 ;0:29.89 ;7588 ;23 ;0.769 ;39.3 ;0.0 ;0 ;5.29 ;
457 ;0:29.90 ;7621 ;23 ;0.773 ;41.1 ;0.0 ;0 ;5.31 ;
457 ;0:29.91 ;7671 ;23 ;0.786 ;38.8 ;0.0 ;0 ;5.33 ;
457 ;0:29.92 ;7725 ;23 ;0.785 ;38.6 ;0.0 ;0 ;5.36 ;
457 ;0:29.93 ;7747 ;23 ;0.790 ;37.9 ;0.0 ;0 ;5.37 ;
457 ;0:29.94 ;7703 ;23 ;0.782 ;38.3 ;0.0 ;0 ;5.35 ;
457 ;0:29.95 ;7716 ;23 ;0.791 ;38.3 ;0.0 ;0 ;5.36 ;
457 ;0:29.96 ;7738 ;23 ;0.783 ;38.8 ;0.0 ;0 ;5.37 ;
457 ;0:29.97 ;7741 ;23 ;0.791 ;38.7 ;0.0 ;0 ;5.37 ;
457 ;0:29.98 ;7744 ;23 ;0.786 ;40.4 ;0.0 ;0 ;5.37 ;
457 ;0:29.99 ;7776 ;23 ;0.817 ;39.5 ;0.0 ;0 ;5.39 ;
457 ;0:30.00 ;7703 ;23 ;0.820 ;39.5 ;0.0 ;0 ;5.35 ;
457 ;0:30.01 ;7640 ;23 ;0.813 ;38.2 ;0.0 ;0 ;5.32 ;
457 ;0:30.02 ;7731 ;23 ;0.821 ;37.8 ;0.0 ;0 ;5.36 ;
457 ;0:30.03 ;7700 ;23 ;0.814 ;42.4 ;0.0 ;0 ;5.35 ;
457 ;0:30.04 ;7628 ;23 ;0.821 ;38.4 ;0.0 ;0 ;5.31 ;
457 ;0:30.05 ;7706 ;23 ;0.816 ;40.3 ;0.0 ;0 ;5.35 ;
457 ;0:30.06 ;7741 ;23 ;0.819 ;40.8 ;0.0 ;0 ;5.37 ;
457 ;0:30.07 ;7703 ;23 ;0.826 ;37.8 ;0.0 ;0 ;5.35 ;
457 ;0:30.08 ;7668 ;23 ;0.821 ;38.1 ;0.0 ;0 ;5.33 ;
457 ;0:30.09 ;7649 ;23 ;0.827 ;38.3 ;0.0 ;0 ;5.32 ;
457 ;0:30.10 ;7709 ;23 ;0.821 ;38.4 ;0.0 ;0 ;5.35 ;
457 ;0:30.11 ;7656 ;23 ;0.828 ;39.1 ;0.0 ;0 ;5.32 ;
457 ;0:30.12 ;7643 ;23 ;0.821 ;38.6 ;0.0 ;0 ;5.32 ;
457 ;0:30.13 ;7671 ;23 ;0.828 ;39.9 ;0.0 ;0 ;5.33 ;
457 ;0:30.14 ;7621 ;23 ;0.824 ;38.3 ;0.0 ;0 ;5.31 ;
457 ;0:30.15 ;7646 ;23 ;0.870 ;38.4 ;0.0 ;0 ;5.32 ;
457 ;0:30.16 ;7747 ;23 ;0.881 ;37.7 ;0.0 ;0 ;5.37 ;
457 ;0:30.17 ;7770 ;23 ;0.877 ;37.9 ;0.0 ;0 ;5.39 ;
457 ;0:30.18 ;7687 ;23 ;0.882 ;40.8 ;0.0 ;0 ;5.34 ;
457 ;0:30.19 ;7700 ;23 ;0.877 ;37.9 ;0.0 ;0 ;5.36 ;
457 ;0:30.20 ;7738 ;23 ;0.883 ;39.1 ;0.0 ;0 ;5.37 ;
457 ;0:30.21 ;7709 ;23 ;0.877 ;42.1 ;0.0 ;0 ;5.35 ;
457 ;0:30.22 ;7700 ;23 ;0.881 ;36.9 ;0.0 ;0 ;5.35 ;
457 ;0:30.23 ;7802 ;23 ;0.900 ;39.5 ;0.0 ;0 ;5.40 ;
457 ;0:30.24 ;7861 ;23 ;0.964 ;38.6 ;0.0 ;0 ;5.42 ;
457 ;0:30.25 ;7767 ;23 ;0.966 ;36.8 ;0.0 ;0 ;5.38 ;
457 ;0:30.26 ;7722 ;23 ;0.963 ;39.4 ;0.0 ;0 ;5.36 ;
457 ;0:30.27 ;7744 ;23 ;0.965 ;39.1 ;0.0 ;0 ;5.37 ;
457 ;0:30.28 ;7751 ;23 ;0.963 ;39.1 ;0.0 ;0 ;5.38 ;
457 ;0:30.29 ;7763 ;23 ;0.962 ;38.1 ;0.0 ;0 ;5.38 ;
457 ;0:30.30 ;7822 ;23 ;0.963 ;38.3 ;0.0 ;0 ;5.42 ;
457 ;0:30.31 ;7841 ;23 ;0.966 ;36.5 ;0.0 ;0 ;5.43 ;
457 ;0:30.32 ;7841 ;23 ;1.056 ;41.3 ;0.0 ;0 ;5.43 ;
457 ;0:30.33 ;7908 ;23 ;1.059 ;38.9 ;0.0 ;0 ;5.46 ;
457 ;0:30.34 ;7958 ;23 ;1.055 ;40.0 ;0.0 ;0 ;5.48 ;
457 ;0:30.35 ;7948 ;23 ;1.056 ;40.6 ;0.0 ;0 ;5.48 ;
457 ;0:30.36 ;7931 ;23 ;1.059 ;39.9 ;0.0 ;0 ;5.47 ;
457 ;0:30.37 ;7888 ;23 ;1.052 ;38.0 ;0.0 ;0 ;5.45 ;
457 ;0:30.38 ;7904 ;22 ;1.060 ;40.1 ;0.0 ;0 ;5.39 ;
457 ;0:30.39 ;7955 ;22 ;1.054 ;38.6 ;0.0 ;0 ;5.42 ;
457 ;0:30.40 ;7908 ;22 ;1.015 ;38.3 ;0.0 ;0 ;5.39 ;
457 ;0:30.41 ;7848 ;22 ;1.016 ;40.2 ;0.0 ;0 ;5.36 ;
457 ;0:30.42 ;7891 ;22 ;1.015 ;39.7 ;0.0 ;0 ;5.38 ;
457 ;0:30.43 ;7819 ;22 ;1.016 ;40.7 ;0.0 ;0 ;5.34 ;
457 ;0:30.44 ;7802 ;22 ;1.015 ;39.6 ;0.0 ;0 ;5.34 ;
457 ;0:30.45 ;7809 ;22 ;1.013 ;38.5 ;0.0 ;0 ;5.34 ;
457 ;0:30.46 ;7845 ;22 ;1.015 ;38.2 ;0.0 ;0 ;5.36 ;
457 ;0:30.47 ;7845 ;22 ;1.016 ;41.1 ;0.0 ;0 ;5.36 ;
457 ;0:30.48 ;7858 ;22 ;1.065 ;41.6 ;0.0 ;0 ;5.37 ;
457 ;0:30.49 ;7911 ;22 ;1.070 ;42.1 ;0.0 ;0 ;5.40 ;
457 ;0:30.50 ;7931 ;22 ;1.064 ;38.6 ;0.0 ;0 ;5.40 ;
457 ;0:30.51 ;7938 ;22 ;1.068 ;41.8 ;0.0 ;0 ;5.41 ;
457 ;0:30.52 ;7999 ;22 ;1.068 ;39.8 ;0.0 ;0 ;5.44 ;
457 ;0:30.53 ;8029 ;21 ;1.063 ;39.8 ;0.0 ;0 ;5.37 ;
457 ;0:30.54 ;8040 ;22 ;1.069 ;40.4 ;0.0 ;0 ;5.43 ;
457 ;0:30.55 ;8113 ;22 ;1.065 ;39.4 ;0.0 ;0 ;5.40 ;
457 ;0:30.56 ;8127 ;21 ;1.061 ;41.8 ;0.0 ;0 ;5.34 ;
457 ;0:30.57 ;8123 ;21 ;1.059 ;41.5 ;0.0 ;0 ;5.33 ;
457 ;0:30.58 ;8191 ;21 ;1.064 ;41.3 ;0.0 ;0 ;5.30 ;
457 ;0:30.59 ;8187 ;21 ;1.061 ;40.9 ;0.0 ;0 ;5.30 ;
457 ;0:30.60 ;8198 ;21 ;1.058 ;41.0 ;0.0 ;0 ;5.30 ;
457 ;0:30.61 ;8159 ;21 ;1.062 ;44.7 ;0.0 ;0 ;5.32 ;
457 ;0:30.62 ;8134 ;21 ;1.061 ;41.3 ;0.0 ;0 ;5.33 ;
457 ;0:30.63 ;8138 ;21 ;1.061 ;44.0 ;0.0 ;0 ;5.31 ;
457 ;0:30.64 ;8180 ;21 ;1.053 ;40.6 ;0.0 ;0 ;5.31 ;
457 ;0:30.65 ;8166 ;21 ;1.048 ;41.5 ;0.0 ;0 ;5.31 ;
457 ;0:30.66 ;8212 ;21 ;1.045 ;43.4 ;0.0 ;0 ;5.29 ;
457 ;0:30.67 ;8223 ;21 ;1.046 ;41.9 ;0.0 ;0 ;5.30 ;
457 ;0:30.68 ;8212 ;21 ;1.045 ;42.0 ;0.0 ;0 ;5.29 ;
457 ;0:30.69 ;8270 ;21 ;1.046 ;40.7 ;0.0 ;0 ;5.27 ;
457 ;0:30.70 ;8267 ;21 ;1.047 ;43.2 ;0.0 ;0 ;5.27 ;
457 ;0:30.71 ;8281 ;21 ;1.042 ;43.9 ;0.0 ;0 ;5.25 ;
457 ;0:30.72 ;8348 ;20 ;1.044 ;44.0 ;0.0 ;0 ;5.15 ;
457 ;0:30.73 ;8340 ;20 ;1.024 ;42.8 ;0.0 ;0 ;5.16 ;
457 ;0:30.74 ;8408 ;20 ;1.028 ;41.8 ;0.0 ;0 ;5.13 ;
457 ;0:30.75 ;8423 ;20 ;1.024 ;43.5 ;0.0 ;0 ;5.13 ;
457 ;0:30.76 ;8411 ;20 ;1.025 ;40.7 ;0.0 ;0 ;5.13 ;
457 ;0:30.77 ;8480 ;20 ;1.024 ;43.8 ;0.0 ;0 ;5.09 ;
457 ;0:30.78 ;8468 ;20 ;1.025 ;42.1 ;0.0 ;0 ;5.10 ;
457 ;0:30.79 ;8530 ;20 ;1.027 ;44.1 ;0.0 ;0 ;5.07 ;
457 ;0:30.80 ;8507 ;20 ;1.024 ;41.0 ;0.0 ;0 ;5.08 ;
457 ;0:30.81 ;8569 ;19 ;1.039 ;42.1 ;0.0 ;0 ;4.98 ;
457 ;0:30.82 ;8577 ;19 ;1.034 ;42.7 ;0.0 ;0 ;4.98 ;
457 ;0:30.83 ;8546 ;19 ;1.037 ;44.4 ;0.0 ;0 ;4.99 ;
457 ;0:30.84 ;8596 ;19 ;1.038 ;41.9 ;0.0 ;0 ;4.97 ;
457 ;0:30.85 ;8565 ;19 ;1.040 ;45.9 ;0.0 ;0 ;4.98 ;
457 ;0:30.86 ;8616 ;19 ;1.040 ;44.1 ;0.0 ;0 ;4.96 ;
457 ;0:30.87 ;8585 ;19 ;1.037 ;45.5 ;0.0 ;0 ;4.97 ;
457 ;0:30.88 ;8616 ;19 ;1.039 ;42.4 ;0.0 ;0 ;4.96 ;
457 ;0:30.89 ;8596 ;19 ;1.030 ;48.3 ;0.0 ;0 ;4.97 ;
457 ;0:30.90 ;8549 ;19 ;1.033 ;45.5 ;0.0 ;0 ;4.99 ;
457 ;0:30.91 ;8561 ;19 ;1.032 ;45.2 ;0.0 ;0 ;4.98 ;
457 ;0:30.92 ;8511 ;19 ;1.037 ;43.1 ;0.0 ;0 ;5.01 ;
457 ;0:30.93 ;8538 ;18 ;1.035 ;42.7 ;0.0 ;0 ;4.93 ;
457 ;0:30.94 ;8461 ;18 ;1.034 ;46.3 ;0.0 ;0 ;4.96 ;
457 ;0:30.95 ;8442 ;18 ;1.034 ;44.4 ;0.0 ;0 ;4.96 ;
457 ;0:30.96 ;8472 ;18 ;1.029 ;44.2 ;0.0 ;0 ;4.96 ;
457 ;0:30.97 ;8423 ;18 ;0.859 ;45.8 ;0.0 ;0 ;4.98 ;
457 ;0:30.98 ;8408 ;18 ;0.857 ;45.6 ;0.0 ;0 ;4.99 ;
457 ;0:30.99 ;8344 ;18 ;0.860 ;45.8 ;0.0 ;0 ;5.02 ;
457 ;0:31.00 ;8385 ;18 ;0.856 ;46.0 ;0.0 ;0 ;5.00 ;
457 ;0:31.01 ;8366 ;18 ;0.857 ;44.1 ;0.0 ;0 ;5.01 ;
457 ;0:31.02 ;8267 ;18 ;0.858 ;45.2 ;0.0 ;0 ;5.06 ;
457 ;0:31.03 ;8270 ;18 ;0.858 ;46.5 ;0.0 ;0 ;5.06 ;
457 ;0:31.04 ;8267 ;18 ;0.858 ;45.6 ;0.0 ;0 ;5.06 ;
457 ;0:31.05 ;8249 ;18 ;0.818 ;47.7 ;0.0 ;0 ;5.07 ;
457 ;0:31.06 ;8307 ;18 ;0.761 ;45.3 ;0.0 ;0 ;5.04 ;
457 ;0:31.07 ;8344 ;18 ;0.757 ;46.7 ;0.0 ;0 ;5.02 ;
457 ;0:31.08 ;8472 ;18 ;0.761 ;45.8 ;0.0 ;0 ;4.96 ;
457 ;0:31.09 ;8542 ;18 ;0.756 ;46.2 ;0.0 ;0 ;4.92 ;
457 ;0:31.10 ;8604 ;18 ;0.757 ;45.9 ;0.0 ;0 ;4.88 ;
457 ;0:31.11 ;8749 ;18 ;0.757 ;47.1 ;0.0 ;0 ;4.81 ;
457 ;0:31.12 ;8811 ;18 ;0.758 ;46.5 ;0.0 ;0 ;4.78 ;
457 ;0:31.13 ;8954 ;19 ;0.757 ;46.3 ;0.0 ;0 ;4.79 ;
457 ;0:31.14 ;8979 ;19 ;0.723 ;44.8 ;0.0 ;0 ;4.78 ;
457 ;0:31.15 ;9088 ;19 ;0.725 ;46.6 ;0.0 ;0 ;4.75 ;
457 ;0:31.16 ;9040 ;19 ;0.721 ;49.8 ;0.0 ;0 ;4.76 ;
457 ;0:31.17 ;9084 ;20 ;0.725 ;46.1 ;0.0 ;0 ;4.84 ;
457 ;0:31.18 ;9115 ;21 ;0.722 ;50.5 ;0.0 ;0 ;4.93 ;
457 ;0:31.19 ;9218 ;22 ;0.724 ;45.4 ;0.0 ;0 ;5.02 ;
457 ;0:31.20 ;9195 ;24 ;0.723 ;45.2 ;0.0 ;0 ;5.20 ;
457 ;0:31.21 ;9263 ;25 ;0.724 ;46.5 ;0.0 ;0 ;5.31 ;
457 ;0:31.22 ;9268 ;26 ;0.705 ;46.2 ;0.0 ;0 ;5.37 ;
457 ;0:31.23 ;9314 ;27 ;0.703 ;47.7 ;0.0 ;0 ;5.46 ;
457 ;0:31.24 ;9379 ;27 ;0.707 ;47.4 ;0.0 ;0 ;5.47 ;
457 ;0:31.25 ;9328 ;27 ;0.703 ;47.3 ;0.0 ;0 ;5.46 ;
457 ;0:31.26 ;9393 ;28 ;0.706 ;47.0 ;0.0 ;0 ;5.54 ;
457 ;0:31.27 ;9379 ;28 ;0.703 ;48.6 ;0.0 ;0 ;5.54 ;
457 ;0:31.28 ;9333 ;29 ;0.704 ;48.5 ;0.0 ;0 ;5.61 ;
457 ;0:31.29 ;9245 ;29 ;0.703 ;46.3 ;0.0 ;0 ;5.58 ;
457 ;0:31.30 ;9209 ;30 ;0.685 ;49.6 ;0.0 ;0 ;5.64 ;
457 ;0:31.31 ;9168 ;30 ;0.687 ;46.9 ;0.0 ;0 ;5.65 ;
457 ;0:31.32 ;9204 ;30 ;0.684 ;47.0 ;0.0 ;0 ;5.64 ;
457 ;0:31.33 ;9222 ;30 ;0.688 ;45.5 ;0.0 ;0 ;5.65 ;
457 ;0:31.34 ;9254 ;30 ;0.686 ;44.9 ;0.0 ;0 ;5.66 ;
457 ;0:31.35 ;9272 ;30 ;0.689 ;46.0 ;0.0 ;0 ;5.66 ;
457 ;0:31.36 ;9159 ;30 ;0.687 ;46.1 ;0.0 ;0 ;5.64 ;
457 ;0:31.37 ;9150 ;31 ;0.687 ;45.5 ;0.0 ;0 ;5.70 ;
457 ;0:31.38 ;9218 ;31 ;0.683 ;46.6 ;0.0 ;0 ;5.71 ;
457 ;0:31.39 ;9231 ;32 ;0.681 ;44.9 ;0.0 ;0 ;5.79 ;
457 ;0:31.40 ;9236 ;33 ;0.682 ;47.2 ;0.0 ;0 ;5.86 ;
457 ;0:31.41 ;9204 ;34 ;0.676 ;46.2 ;0.0 ;0 ;5.90 ;
457 ;0:31.42 ;9191 ;36 ;0.681 ;47.5 ;0.0 ;0 ;6.03 ;
457 ;0:31.43 ;9204 ;37 ;0.678 ;45.7 ;0.0 ;0 ;6.09 ;
457 ;0:31.44 ;9159 ;37 ;0.682 ;44.5 ;0.0 ;0 ;6.08 ;
457 ;0:31.45 ;9213 ;38 ;0.681 ;44.4 ;0.0 ;0 ;6.15 ;
457 ;0:31.46 ;9254 ;38 ;0.682 ;44.7 ;0.0 ;0 ;6.19 ;
457 ;0:31.47 ;9259 ;38 ;0.684 ;42.9 ;0.0 ;0 ;6.16 ;
457 ;0:31.48 ;9250 ;38 ;0.682 ;44.7 ;0.0 ;0 ;6.17 ;
457 ;0:31.49 ;9209 ;38 ;0.685 ;44.7 ;0.0 ;0 ;6.15 ;
457 ;0:31.50 ;9168 ;38 ;0.681 ;43.4 ;0.0 ;0 ;6.13 ;
457 ;0:31.51 ;9062 ;38 ;0.686 ;45.7 ;0.0 ;0 ;6.09 ;
457 ;0:31.52 ;9040 ;38 ;0.683 ;42.7 ;0.0 ;0 ;6.08 ;
457 ;0:31.53 ;9049 ;38 ;0.685 ;45.3 ;0.0 ;0 ;6.09 ;
457 ;0:31.54 ;9027 ;38 ;0.683 ;47.3 ;0.0 ;0 ;6.08 ;
457 ;0:31.55 ;9010 ;38 ;0.674 ;43.5 ;0.0 ;0 ;6.07 ;
457 ;0:31.56 ;9027 ;38 ;0.675 ;44.3 ;0.0 ;0 ;6.08 ;
457 ;0:31.57 ;8971 ;38 ;0.672 ;44.1 ;0.0 ;0 ;6.07 ;
457 ;0:31.58 ;8984 ;38 ;0.675 ;43.4 ;0.0 ;0 ;6.07 ;
457 ;0:31.59 ;8937 ;38 ;0.672 ;41.1 ;0.0 ;0 ;6.07 ;
457 ;0:31.60 ;8958 ;38 ;0.676 ;41.3 ;0.0 ;0 ;6.07 ;
457 ;0:31.61 ;8907 ;38 ;0.674 ;42.5 ;0.0 ;0 ;6.07 ;
457 ;0:31.62 ;8903 ;38 ;0.675 ;43.0 ;0.0 ;0 ;6.07 ;
457 ;0:31.63 ;8840 ;38 ;0.673 ;42.7 ;0.0 ;0 ;6.08 ;
457 ;0:31.64 ;8806 ;38 ;0.671 ;42.0 ;0.0 ;0 ;6.07 ;
457 ;0:31.65 ;8724 ;38 ;0.673 ;41.4 ;0.0 ;0 ;6.08 ;
457 ;0:31.66 ;8692 ;38 ;0.669 ;41.4 ;0.0 ;0 ;6.08 ;
457 ;0:31.67 ;8652 ;38 ;0.671 ;39.6 ;0.0 ;0 ;6.08 ;
457 ;0:31.68 ;8581 ;38 ;0.667 ;43.7 ;0.0 ;0 ;6.09 ;
457 ;0:31.69 ;8557 ;38 ;0.671 ;40.5 ;0.0 ;0 ;6.09 ;
457 ;0:31.70 ;8503 ;38 ;0.671 ;45.1 ;0.0 ;0 ;6.09 ;
457 ;0:31.71 ;8499 ;38 ;0.675 ;43.1 ;0.0 ;0 ;6.09 ;
457 ;0:31.72 ;8480 ;38 ;0.675 ;43.6 ;0.0 ;0 ;6.09 ;
457 ;0:31.73 ;8472 ;38 ;0.672 ;40.7 ;0.0 ;0 ;6.09 ;
457 ;0:31.74 ;8538 ;38 ;0.673 ;41.1 ;0.0 ;0 ;6.09 ;
457 ;0:31.75 ;8499 ;38 ;0.670 ;41.2 ;0.0 ;0 ;6.09 ;
457 ;0:31.76 ;8514 ;38 ;0.675 ;42.3 ;0.0 ;0 ;6.09 ;
457 ;0:31.77 ;8457 ;38 ;0.674 ;42.5 ;0.0 ;0 ;6.09 ;
457 ;0:31.78 ;8445 ;38 ;0.676 ;40.2 ;0.0 ;0 ;6.09 ;
457 ;0:31.79 ;8415 ;38 ;0.681 ;40.3 ;0.0 ;0 ;6.09 ;
457 ;0:31.80 ;8337 ;38 ;0.679 ;39.9 ;0.0 ;0 ;6.09 ;
457 ;0:31.81 ;8318 ;38 ;0.684 ;41.4 ;0.0 ;0 ;6.09 ;
457 ;0:31.82 ;8227 ;37 ;0.682 ;43.0 ;0.0 ;0 ;6.07 ;
457 ;0:31.83 ;8187 ;37 ;0.683 ;41.3 ;0.0 ;0 ;6.07 ;
457 ;0:31.84 ;8180 ;37 ;0.677 ;40.7 ;0.0 ;0 ;6.07 ;
457 ;0:31.85 ;8099 ;37 ;0.685 ;43.2 ;0.0 ;0 ;6.08 ;
457 ;0:31.86 ;8141 ;36 ;0.682 ;39.3 ;0.0 ;0 ;6.04 ;
457 ;0:31.87 ;8099 ;36 ;0.685 ;38.0 ;0.0 ;0 ;6.05 ;
457 ;0:31.88 ;8002 ;35 ;0.687 ;39.3 ;0.0 ;0 ;6.03 ;
457 ;0:31.89 ;7944 ;34 ;0.687 ;38.3 ;0.0 ;0 ;5.98 ;
457 ;0:31.90 ;7894 ;34 ;0.685 ;39.2 ;0.0 ;0 ;5.96 ;
457 ;0:31.91 ;7773 ;33 ;0.686 ;38.4 ;0.0 ;0 ;5.88 ;
457 ;0:31.92 ;7744 ;33 ;0.687 ;41.0 ;0.0 ;0 ;5.86 ;
457 ;0:31.93 ;7838 ;33 ;0.685 ;39.7 ;0.0 ;0 ;5.90 ;
457 ;0:31.94 ;7908 ;33 ;0.690 ;38.7 ;0.0 ;0 ;5.93 ;
457 ;0:31.95 ;7928 ;33 ;0.689 ;36.5 ;0.0 ;0 ;5.95 ;
457 ;0:31.96 ;8033 ;33 ;0.731 ;38.6 ;0.0 ;0 ;5.99 ;
457 ;0:31.97 ;7941 ;33 ;0.731 ;36.7 ;0.0 ;0 ;5.96 ;
457 ;0:31.98 ;7898 ;33 ;0.726 ;37.6 ;0.0 ;0 ;5.93 ;
457 ;0:31.99 ;7841 ;33 ;0.732 ;37.3 ;0.0 ;0 ;5.91 ;
457 ;0:32.00 ;7706 ;33 ;0.728 ;38.1 ;0.0 ;0 ;5.85 ;
457 ;0:32.01 ;7656 ;33 ;0.730 ;35.4 ;0.0 ;0 ;5.82 ;
457 ;0:32.02 ;7621 ;33 ;0.728 ;36.1 ;0.0 ;0 ;5.81 ;
